,FileName,Accuracy
206,Downstairs-2020_06_24_10_22_27_075-062419920147643-gender_female-age_25-height_155-weight_54-scene_Downstairs--2020-07-02-16-41-48.csv,0.8
185,Downstairs-2020_06_18_10_26_47_224-061817604318315-gender_female-age_30-height_167-weight_56-scene_Downstairs--2020-07-01-19-42-26.csv,0.8
520,Downstairs-2020_06_16_15_06_45_762-061613716337127-gender_female-age_24-height_160-weight_48-scene_Downstairs--2020-07-01-17-06-54.csv,0.8
41,Upstairs-2020_06_24_15_22_33_394-062413436755095-gender_female-age_29-height_169-weight_65-scene_Upstairs--2020-07-02-16-16-48.csv,0.8
322,Upstairs-2020_06_23_17_12_23_717-06231501151787-gender_male-age_36-height_173-weight_54-scene_Upstairs--2020-07-01-16-01-11.csv,0.8
672,Downstairs-2020_06_12_15_33_10_078-061115011511787-gender_male-age_23-height_173-weight_54-scene_Downstairs--2020-07-01-16-03-46.csv,0.8
536,Biking-2020_06_16_15_58_14_259-061613716337127-gender_female-age_24-height_160-weight_48-scene_Biking--2020-07-01-17-06-40--2020-08-07-09-33-53.csv,0.8018867924528302
442,WalkOutSide-2020_06_12_16_09_48_241-061115011511787-gender_male-age_23-height_173-weight_54-scene_WalkOutSide--2020-07-01-16-04-23--2020-08-07-12-31-47.csv,0.8035087719298246
586,EllipticalMachine-2020_06_24_15_05_53_405-15701680021-gender_female-age_25-height_160-weight_50-scene_EllipticalMachine--2020-07-01-14-39-33.csv,0.8068535825545171
470,WalkInDoor-2020_06_16_16_17_47_584-061618303024721-gender_female-age_24-height_155-weight_50-scene_WalkInDoor--2020-07-01-18-10-27--2020-08-07-12-23-22.csv,0.8085808580858086
301,WalkInDoor-2020_06_24_15_26_01_014-15701680021-gender_female-age_25-height_160-weight_50-scene_WalkInDoor--2020-07-01-14-55-06--2020-08-07-12-28-52.csv,0.8092105263157895
595,Downstairs-2020_06_23_17_12_27_744-062315116901098-gender_female-age_25-height_165-weight_55-scene_Downstairs--2020-07-02-15-44-47.csv,0.8095238095238095
330,WalkOutSide-2020_06_16_14_46_39_929-061618303024721-gender_female-age_24-height_155-weight_50-scene_WalkOutSide--2020-07-01-18-10-36--2020-08-07-14-12-10.csv,0.8096774193548387
421,WalkInDoor-2020_06_24_14_42_12_132-15701680021-gender_female-age_25-height_160-weight_50-scene_WalkInDoor--2020-07-01-14-53-43--2020-08-07-12-28-40.csv,0.8097826086956522
155,Upstairs-2020_06_16_15_05_31_580-061615301188097-gender_male-age_24-height_174-weight_90-scene_Upstairs--2020-07-01-17-37-13.csv,0.8125
177,Upstairs-2020_06_18_10_25_48_789-061813621351373-gender_male-age_25-height_183-weight_96-scene_Upstairs--2020-07-01-19-35-08.csv,0.8125
376,Upstairs-2020_06_16_15_05_35_369-061615301188097-gender_male-age_24-height_174-weight_90-scene_Upstairs--2020-07-01-17-37-20.csv,0.8125
248,Upstairs-2020_06_24_15_22_35_058-062413436755095-gender_female-age_29-height_169-weight_65-scene_Upstairs--2020-07-02-16-16-56.csv,0.8125
556,Upstairs-2020_06_17_16_30_15_817-061713546421893-gender_male-age_24-height_167-weight_60-scene_Upstairs--2020-07-01-19-02-31.csv,0.8125
638,RowingMachine-2020_06_28_16_34_13_019-062813716337127-gender_female-age_24-height_160-weight_49-scene_RowingMachine--2020-07-02-13-07-18--2020-08-07-11-26-47.csv,0.8129032258064516
311,RuningInDoor-2020_06_28_16_22_28_535-062817692502709-gender_female-age_25-height_162-weight_67-scene_RuningInDoor--2020-07-02-14-45-12--2020-08-07-11-48-25.csv,0.8142414860681114
602,Downstairs-2020_06_27_18_49_43_841-062715801262135-gender_female-age_35-height_160-weight_60-scene_Downstairs--2020-07-02-16-58-14.csv,0.8181818181818182
553,WalkInDoor-2020_06_24_15_25_37_965-15701680021-gender_female-age_25-height_160-weight_50-scene_WalkInDoor--2020-07-01-14-54-39--2020-08-07-12-28-46.csv,0.8181818181818182
143,EllipticalMachine-2020_06_28_16_53_53_003-062819920147643-gender_female-age_25-height_155-weight_54-scene_EllipticalMachine--2020-07-02-14-53-45.csv,0.8189415041782729
245,EllipticalMachine-2020_06_22_15_31_38_302-062217316065707-gender_female-age_24-height_165-weight_60-scene_EllipticalMachine--2020-07-01-19-53-26--2020-08-07-09-42-46.csv,0.822429906542056
85,Upstairs-2020_06_23_10_23_31_283-062318811793227-gender_female-age_29-height_168-weight_54-scene_Upstairs--2020-07-02-15-59-31.csv,0.8235294117647058
351,Downstairs-2020_06_23_10_22_37_346-062313811527275-gender_female-age_36-height_170-weight_60-scene_Downstairs--2020-07-02-15-33-31.csv,0.8235294117647058
526,Downstairs-2020_06_23_17_13_36_414-062317732566698-gender_male-age_25-height_173-weight_67-scene_Downstairs--2020-07-02-15-50-14.csv,0.8235294117647058
158,Downstairs-2020_06_24_10_33_35_169-062413323128328-gender_male-age_29-height_183-weight_85-scene_Downstairs--2020-07-02-16-01-54.csv,0.8235294117647058
104,WalkInDoor-2020_06_24_15_26_40_054-062417319147085-gender_female-age_30-height_166-weight_46-scene_WalkInDoor--2020-07-02-16-33-08--2020-08-07-12-28-58.csv,0.8238636363636364
563,RuningInDoor-2020_06_28_16_30_34_233-062819920147643-gender_female-age_25-height_155-weight_54-scene_RuningInDoor--2020-07-02-14-54-26--2020-08-07-11-49-22.csv,0.8259493670886076
681,RuningInDoor-2020_06_23_16_07_04_764-062315116901098-gender_female-age_25-height_165-weight_55-scene_RuningInDoor--2020-07-02-15-47-55--2020-08-07-11-42-24.csv,0.8269230769230769
203,WalkInDoor-2020_06_18_21_16_59_575-061813621351373-gender_male-age_25-height_183-weight_96-scene_WalkInDoor--2020-07-01-19-35-24--2020-08-07-12-25-18.csv,0.8277945619335347
28,Biking-2020_06_23_20_05_46_958-062313466593229-gender_female-age_33-height_165-weight_53-scene_Biking--2020-07-02-11-55-26.csv,0.8284313725490197
68,WalkInDoor-2020_06_15_14_39_48_273-061218800168867-gender_female-age_26-height_170-weight_74-scene_WalkInDoor--2020-07-01-16-22-10--2020-08-07-12-20-09.csv,0.8288973384030418
691,EllipticalMachine-2020_06_23_15_41_51_324-062313121155222-gender_male-age_31-height_176-weight_90-scene_EllipticalMachine--2020-07-01-20-06-35.csv,0.8307210031347962
686,Downstairs-2020_06_23_17_13_43_636-062317732566698-gender_male-age_25-height_173-weight_67-scene_Downstairs--2020-07-02-15-50-37.csv,0.8333333333333334
716,Downstairs-2020_06_18_10_26_49_180-061813621351373-gender_male-age_25-height_183-weight_96-scene_Downstairs--2020-07-01-19-33-05.csv,0.8333333333333334
247,RuningOutSide-2020_06_16_14_58_12_904-061618303024721-gender_female-age_24-height_155-weight_50-scene_RuningOutSide--2020-07-01-18-09-19--2020-08-07-12-01-54.csv,0.8333333333333334
6,Upstairs-2020_06_16_15_05_27_595-061617600886426-gender_female-age_24-height_160-weight_60-scene_Upstairs--2020-07-01-17-47-09.csv,0.8333333333333334
461,Downstairs-2020_06_23_17_12_34_405-062315116901098-gender_female-age_25-height_165-weight_55-scene_Downstairs--2020-07-02-15-44-52.csv,0.8421052631578947
240,Upstairs-2020_06_24_15_22_27_607-062417319147085-gender_female-age_30-height_166-weight_46-scene_Upstairs--2020-07-02-16-32-23.csv,0.8421052631578947
59,Upstairs-2020_06_17_16_22_36_154-0617692502709-gender_female-age_25-height_162-weight_67-scene_Upstairs--2020-07-01-15-59-59.csv,0.8421052631578947
7,Downstairs-2020_06_27_18_49_47_002-062715801262135-gender_female-age_35-height_160-weight_60-scene_Downstairs--2020-07-02-16-58-20.csv,0.84375
182,Biking-2020_06_27_21_42_52_274-062715801262135-gender_female-age_35-height_160-weight_60-scene_Biking--2020-07-02-16-58-07.csv,0.8446808510638298
663,Downstairs-2020_06_18_14_57_01_988-061813141025972-gender_female-age_32-height_165-weight_60-scene_Downstairs--2020-07-01-19-27-30.csv,0.8461538461538461
43,WalkOutSide-2020_06_06_12_52_19_681-18611888762-gender_male-age_34-height_182-weight_80-scene_WalkOutSide--2020-07-01-15-58-02--2020-08-07-12-30-31.csv,0.8461538461538461
701,RuningInDoor-2020_06_23_14_28_22_272-062313811527275-gender_female-age_36-height_170-weight_60-scene_RuningInDoor--2020-07-02-15-35-55--2020-08-07-11-40-24.csv,0.846820809248555
46,RuningOutSide-2020_06_16_14_58_02_586-061618303024721-gender_female-age_24-height_155-weight_50-scene_RuningOutSide--2020-07-01-18-09-09--2020-08-07-12-01-31.csv,0.8470588235294118
499,RuningInDoor-2020_06_23_14_28_28_352-062313811527275-gender_female-age_36-height_170-weight_60-scene_RuningInDoor--2020-07-02-15-36-08--2020-08-07-11-40-37.csv,0.847953216374269
731,RowingMachine-2020_06_28_16_34_23_143-062813716337127-gender_female-age_24-height_160-weight_49-scene_RowingMachine--2020-07-02-13-07-26--2020-08-07-11-31-59.csv,0.8491803278688524
355,Upstairs-2020_06_23_10_21_28_144-062313810768599-gender_female-age_29-height_165-weight_65-scene_Upstairs--2020-07-02-13-06-02.csv,0.85
314,WalkOutSide-2020_06_16_14_46_34_597-061617600886426-gender_female-age_24-height_160-weight_60-scene_WalkOutSide--2020-07-01-17-49-01--2020-08-07-14-12-01.csv,0.8506493506493507
22,EllipticalMachine-2020_06_23_16_32_40_067-06231501151787-gender_male-age_36-height_173-weight_54-scene_EllipticalMachine--2020-07-01-16-00-41.csv,0.8566775244299675
123,Upstairs-2020_06_23_10_21_25_648-062313810768599-gender_female-age_29-height_165-weight_65-scene_Upstairs--2020-07-02-13-05-54.csv,0.8571428571428571
700,Downstairs-2020_06_28_17_12_55_804-062818735740292-gender_male-age_26-height_177-weight_65-scene_Downstairs--2020-07-02-14-48-12.csv,0.8571428571428571
735,Downstairs-2020_06_15_15_30_30_387-061518946112037-gender_male-age_24-height_170-weight_51-scene_Downstairs--2020-07-01-16-37-45.csv,0.8571428571428571
49,Upstairs-2020_06_26_14_56_00_085-062518202246427-gender_female-age_27-height_163-weight_53-scene_Upstairs--2020-07-02-16-56-58.csv,0.8571428571428571
283,Downstairs-2020_06_16_15_06_45_286-061615301188097-gender_male-age_24-height_174-weight_90-scene_Downstairs--2020-07-01-17-34-23.csv,0.8571428571428571
426,Upstairs-2020_06_18_10_25_45_616-061817604318315-gender_female-age_30-height_167-weight_56-scene_Upstairs--2020-07-01-19-45-19.csv,0.8571428571428571
223,Upstairs-2020_06_12_15_34_21_346-061215011511787-gender_male-age_23-height_173-weight_54-scene_Upstairs--2020-07-01-16-04-47.csv,0.8571428571428571
723,RuningInDoor-2020_06_27_12_56_27_272-062518202246427-gender_female-age_27-height_163-weight_53-scene_RuningInDoor--2020-07-02-16-51-10--2020-08-07-11-45-57.csv,0.8575851393188855
488,RuningInDoor-2020_06_23_14_28_16_289-062313810768599-gender_female-age_29-height_165-weight_65-scene_RuningInDoor--2020-07-02-13-00-29--2020-08-07-11-40-07.csv,0.8579881656804734
503,RuningOutSide-2020_06_28_17_52_03_486-062815011511787-gender_male-age_25-height_173-weight_54-scene_RuningOutSide--2020-07-02-14-36-09--2020-08-07-12-12-11.csv,0.86
148,RowingMachine-2020_06_28_14_38_22_980-062813127688599-gender_male-age_29-height_174-weight_74-scene_RowingMachine--2020-07-02-17-03-46--2020-08-07-11-25-19.csv,0.8604651162790697
642,RowingMachine-2020_06_23_16_19_54_219-062317732566698-gender_male-age_25-height_173-weight_67-scene_RowingMachine--2020-07-02-15-51-23--2020-08-07-11-22-39.csv,0.8622950819672132
162,WalkInDoor-2020_06_27_17_08_46_782-062715801262135-gender_female-age_35-height_160-weight_60-scene_WalkInDoor--2020-07-02-17-00-58--2020-08-07-12-29-59.csv,0.8655737704918033
36,RuningInDoor-2020_06_27_18_54_40_270-062715801262135-gender_female-age_35-height_160-weight_60-scene_RuningInDoor--2020-07-02-16-59-05--2020-08-07-11-46-16.csv,0.8657894736842106
522,WalkOutSide-2020_06_12_19_04_27_972-061218800168867-gender_female-age_26-height_170-weight_74-scene_WalkOutSide--2020-07-01-16-22-46--2020-08-07-12-31-55.csv,0.8660287081339713
654,Downstairs-2020_06_12_15_33_07_880-061218735740292-gender_male-age_26-height_177-weight_65-scene_Downstairs--2020-07-01-16-05-25.csv,0.8666666666666667
646,Upstairs-2020_06_17_16_30_18_384-061713546421893-gender_male-age_24-height_167-weight_60-scene_Upstairs--2020-07-01-19-02-39.csv,0.8666666666666667
458,Downstairs-2020_06_17_16_31_13_879-061713546421893-gender_male-age_24-height_167-weight_60-scene_Downstairs--2020-07-01-18-12-24.csv,0.8666666666666667
474,Downstairs-2020_06_16_15_06_24_928-061617600886426-gender_female-age_24-height_160-weight_60-scene_Downstairs--2020-07-01-17-40-04.csv,0.8666666666666667
52,RuningOutSide-2020_06_16_14_58_35_476-061613716337127-gender_female-age_24-height_160-weight_48-scene_RuningOutSide--2020-07-01-17-12-51--2020-08-07-12-04-16.csv,0.8679245283018868
605,WalkInDoor-2020_06_16_12_22_52_408-061617611132042-gender_female-age_24-height_160-weight_60-scene_WalkInDoor--2020-07-01-18-06-17--2020-08-07-12-20-55.csv,0.8709677419354839
386,Downstairs-2020_06_21_18_01_13_072-061813127688599-gender_male-age_29-height_174-weight_74-scene_Downstairs--2020-07-01-19-13-17.csv,0.875
99,Upstairs-2020_06_23_10_21_38_964-062313811527275-gender_female-age_36-height_170-weight_60-scene_Upstairs--2020-07-02-15-37-38.csv,0.875
237,RuningOutSide-2020_06_28_17_52_02_794-062815011511787-gender_male-age_24-height_173-weight_54-scene_RuningOutSide--2020-07-02-14-13-02--2020-08-07-12-12-00.csv,0.875
718,RuningInDoor-2020_06_28_16_22_29_444-062817692502709-gender_female-age_25-height_162-weight_67-scene_RuningInDoor--2020-07-02-14-45-26--2020-08-07-11-48-35.csv,0.875
626,EllipticalMachine-2020_06_24_14_44_48_236-062417611132042-gender_female-age_24-height_160-weight_60-scene_EllipticalMachine--2020-07-02-16-34-56.csv,0.8753993610223643
139,Biking-2020_06_23_20_06_08_161-062313466593229-gender_female-age_33-height_165-weight_53-scene_Biking--2020-07-02-11-55-49.csv,0.8759493670886076
353,RuningInDoor-2020_06_23_16_07_03_379-062315116901098-gender_female-age_25-height_165-weight_55-scene_RuningInDoor--2020-07-02-15-47-40--2020-08-07-11-42-16.csv,0.8761904761904762
64,RuningOutSide-2020_06_23_17_27_40_325-062317732566698-gender_male-age_25-height_173-weight_67-scene_RuningOutSide--2020-07-02-15-51-50--2020-08-07-12-10-11.csv,0.8777777777777778
676,WalkOutSide-2020_06_23_17_14_45_461-062315116901098-gender_female-age_25-height_165-weight_55-scene_WalkOutSide--2020-07-02-15-49-01--2020-08-07-14-16-26.csv,0.8787878787878788
545,RuningInDoor-2020_06_27_12_57_01_199-062518202246427-gender_female-age_27-height_163-weight_53-scene_RuningInDoor--2020-07-02-16-51-20--2020-08-07-11-46-03.csv,0.8789808917197452
392,RowingMachine-2020_06_23_14_03_58_190-062313810768599-gender_female-age_29-height_165-weight_65-scene_RowingMachine--2020-07-02-12-59-50--2020-08-07-11-21-23.csv,0.8821656050955414
341,Downstairs-2020_06_17_16_23_51_336-061717692502709-gender_female-age_25-height_162-weight_67-scene_Downstairs--2020-07-01-19-05-43.csv,0.8823529411764706
709,WalkInDoor-2020_06_23_11_05_06_843-062313466593229-gender_female-age_33-height_165-weight_53-scene_WalkInDoor--2020-07-02-11-59-24--2020-08-07-12-26-27.csv,0.8837209302325582
217,Standing-2020_06_16_11_01_18_902-061617611132042-gender_female-age_24-height_160-weight_60-scene_Standing--2020-07-01-17-53-56.csv,0.8838174273858921
537,RuningOutSide-2020_06_23_17_27_48_229-062317732566698-gender_male-age_25-height_173-weight_67-scene_RuningOutSide--2020-07-02-15-52-00--2020-08-07-12-10-20.csv,0.8850574712643678
114,RowingMachine-2020_06_24_14_33_00_944-062417611132042-gender_female-age_24-height_160-weight_60-scene_RowingMachine--2020-07-02-16-35-47--2020-08-07-11-23-20.csv,0.886435331230284
401,Standing-2020_06_23_10_24_41_943-062313810768599-gender_female-age_29-height_165-weight_65-scene_Standing--2020-07-02-13-05-41.csv,0.8884615384615384
150,Downstairs-2020_06_24_15_23_57_737-062417319147085-gender_female-age_30-height_166-weight_46-scene_Downstairs--2020-07-02-16-28-59.csv,0.8888888888888888
439,Upstairs-2020_06_21_18_00_03_653-061813127688599-gender_male-age_29-height_174-weight_74-scene_Upstairs--2020-07-01-19-16-34.csv,0.8888888888888888
197,Upstairs-2020_06_24_15_22_34_232-062417319147085-gender_female-age_30-height_166-weight_46-scene_Upstairs--2020-07-02-16-32-30.csv,0.8888888888888888
697,Biking-2020_06_16_15_58_06_819-061615301188097-gender_male-age_24-height_174-weight_90-scene_Biking--2020-07-01-17-34-12--2020-08-07-09-33-12.csv,0.8892405063291139
387,InCar-2020_06_16_18_57_41_107-061613716337127-gender_female-age_24-height_160-weight_48-scene_InCar--2020-07-01-17-07-01.csv,0.889406286379511
342,EllipticalMachine-2020_06_28_13_33_24_676-062518202246427-gender_female-age_27-height_163-weight_53-scene_EllipticalMachine--2020-07-02-16-46-23.csv,0.8914285714285715
674,WalkOutSide-2020_06_12_16_09_46_378-061215011511787-gender_male-age_23-height_173-weight_54-scene_WalkOutSide--2020-07-01-16-04-57--2020-08-07-12-31-43.csv,0.89198606271777
523,RowingMachine-2020_06_22_15_16_15_992-062215011368572-gender_male-age_22-height_180-weight_80-scene_RowingMachine--2020-07-01-19-52-39--2020-08-07-09-45-14.csv,0.8920634920634921
204,RuningInDoor-2020_06_23_14_28_19_498-062313810768599-gender_female-age_29-height_165-weight_65-scene_RuningInDoor--2020-07-02-13-04-06--2020-08-07-11-40-15.csv,0.8922155688622755
300,WalkInDoor-2020_06_24_15_26_45_592-062417319147085-gender_female-age_30-height_166-weight_46-scene_WalkInDoor--2020-07-02-16-33-26--2020-08-07-12-29-05.csv,0.8936781609195402
279,RuningInDoor-2020_06_28_17_52_00_265-062818735740292-gender_male-age_26-height_177-weight_65-scene_RuningInDoor--2020-07-02-14-48-43--2020-08-07-11-49-36.csv,0.8947368421052632
451,RuningInDoor-2020_06_28_16_21_12_817-062813716337127-gender_female-age_24-height_160-weight_49-scene_RuningInDoor--2020-07-02-13-07-41--2020-08-07-11-47-54.csv,0.8949044585987261
501,Sitting-2020_06_18_10_52_01_572-061817604318315-gender_female-age_30-height_167-weight_56-scene_Sitting--2020-07-01-19-44-13.csv,0.8957345971563981
505,RuningInDoor-2020_06_23_14_24_18_629-062318811793227-gender_female-age_32-height_167-weight_54-scene_RuningInDoor--2020-07-02-15-58-32--2020-08-07-11-40-02.csv,0.8961424332344213
641,RuningInDoor-2020_06_23_14_24_18_629-062318811793227-gender_female-age_32-height_167-weight_54-scene_RuningInDoor--2020-07-02-15-58-32--2020-08-07-11-39-53.csv,0.8961424332344213
327,Standing-2020_06_16_15_32_10_083-061615301188097-gender_male-age_24-height_174-weight_90-scene_Standing--2020-07-01-17-37-05.csv,0.8966942148760331
588,RowingMachine-2020_06_24_14_32_46_334-062417611132042-gender_female-age_24-height_160-weight_60-scene_RowingMachine--2020-07-02-16-35-33--2020-08-07-11-23-11.csv,0.8975155279503105
509,WalkOutSide-2020_06_16_10_18_07_833-061617611132042-gender_female-age_24-height_160-weight_60-scene_WalkOutSide--2020-07-01-18-06-45--2020-08-07-12-33-38.csv,0.8996655518394648
385,Downstairs-2020_06_24_10_22_28_163-062419920147643-gender_female-age_25-height_155-weight_54-scene_Downstairs--2020-07-02-16-41-54.csv,0.9
419,WalkInDoor-2020_06_16_16_17_10_288-061617600886426-gender_female-age_24-height_160-weight_60-scene_WalkInDoor--2020-07-01-17-47-57--2020-08-07-12-21-51.csv,0.9035369774919614
598,RowingMachine-2020_06_22_15_16_28_755-062215011368572-gender_male-age_22-height_180-weight_80-scene_RowingMachine--2020-07-01-19-52-33--2020-08-07-09-45-19.csv,0.9038461538461539
154,RuningOutSide-2020_06_28_17_51_57_000-062818735740292-gender_male-age_26-height_177-weight_65-scene_RuningOutSide--2020-07-02-14-48-58--2020-08-07-12-11-48.csv,0.9044585987261147
703,RowingMachine-2020_06_28_16_42_16_314-062819920147643-gender_female-age_25-height_155-weight_54-scene_RowingMachine--2020-07-02-14-54-04--2020-08-07-11-32-25.csv,0.9044585987261147
194,Standing-2020_06_16_15_31_51_426-061615301188097-gender_male-age_24-height_174-weight_90-scene_Standing--2020-07-01-17-37-00.csv,0.9047619047619048
318,RuningInDoor-2020_06_23_14_24_17_995-062318811793227-gender_female-age_29-height_168-weight_54-scene_RuningInDoor--2020-07-02-15-58-15--2020-08-07-11-39-48.csv,0.9063444108761329
189,WalkOutSide-2020_06_16_14_46_42_057-061618303024721-gender_female-age_24-height_155-weight_50-scene_WalkOutSide--2020-07-01-18-10-45--2020-08-07-14-12-20.csv,0.9073482428115016
446,WalkInDoor-2020_06_23_11_05_12_691-062313466593229-gender_female-age_33-height_165-weight_53-scene_WalkInDoor--2020-07-02-11-59-31--2020-08-07-12-26-32.csv,0.9084745762711864
726,RuningInDoor-2020_06_27_18_54_43_349-062715801262135-gender_female-age_35-height_160-weight_60-scene_RuningInDoor--2020-07-02-16-59-15--2020-08-07-11-46-33.csv,0.9088541666666666
110,Upstairs-2020_06_15_15_29_35_995-061517316065707-gender_female-age_24-height_177-weight_65-scene_Upstairs--2020-07-01-16-36-24.csv,0.9090909090909091
750,EllipticalMachine-2020_06_23_16_32_33_521-062315011511787-gender_male-age_23-height_173-weight_54-scene_EllipticalMachine--2020-07-02-15-41-37.csv,0.9090909090909091
688,Downstairs-2020_06_28_17_13_04_225-062818735740292-gender_male-age_26-height_177-weight_65-scene_Downstairs--2020-07-02-14-48-19.csv,0.9090909090909091
620,Standing-2020_06_16_11_01_05_978-061617611132042-gender_female-age_24-height_160-weight_60-scene_Standing--2020-07-01-17-53-47.csv,0.9090909090909091
612,Downstairs-2020_06_23_17_13_40_577-062315011511787-gender_male-age_23-height_173-weight_54-scene_Downstairs--2020-07-02-15-41-29.csv,0.9090909090909091
343,Downstairs-2020_06_23_17_13_40_577-062315011511787-gender_male-age_23-height_173-weight_54-scene_Downstairs--2020-07-02-16-26-10.csv,0.9090909090909091
179,RowingMachine-2020_06_23_15_30_31_880-062313121155222-gender_male-age_31-height_176-weight_90-scene_RowingMachine--2020-07-01-20-08-16--2020-08-07-11-22-01.csv,0.909967845659164
717,InCar-2020_06_18_19_51_43_772-061817604318315-gender_female-age_30-height_167-weight_56-scene_InCar--2020-07-01-19-42-45.csv,0.9120521172638436
733,RuningInDoor-2020_06_22_16_50_53_025-062213141025972-gender_female-age_32-height_165-weight_60-scene_RuningInDoor--2020-07-01-19-48-29--2020-08-07-11-39-42.csv,0.912751677852349
564,RowingMachine-2020_06_22_15_17_39_448-062217316065707-gender_female-age_24-height_165-weight_60-scene_RowingMachine--2020-07-01-19-53-46--2020-08-07-09-46-09.csv,0.9129032258064517
253,RowingMachine-2020_06_23_14_04_11_099-062313810768599-gender_female-age_29-height_165-weight_65-scene_RowingMachine--2020-07-02-13-00-14--2020-08-07-11-21-28.csv,0.9129032258064517
316,RowingMachine-2020_06_22_15_17_37_311-062217316065707-gender_female-age_24-height_174-weight_74-scene_RowingMachine--2020-07-01-19-53-37--2020-08-07-09-46-02.csv,0.9145569620253164
573,RowingMachine-2020_06_22_15_17_37_311-062217316065707-gender_female-age_24-height_174-weight_74-scene_RowingMachine--2020-07-01-19-53-37--2020-08-07-09-49-31.csv,0.9145569620253164
606,RowingMachine-2020_06_22_15_17_37_311-062217316065707-gender_female-age_24-height_174-weight_74-scene_RowingMachine--2020-07-01-19-53-37--2020-08-07-09-50-32.csv,0.9145569620253164
285,RowingMachine-2020_06_22_15_17_37_311-062217316065707-gender_female-age_24-height_174-weight_74-scene_RowingMachine--2020-07-01-19-53-37--2020-08-07-11-21-00.csv,0.9145569620253164
485,RuningInDoor-2020_06_22_16_26_58_731-062217604318315-gender_female-age_30-height_167-weight_57-scene_RuningInDoor--2020-07-01-19-56-08--2020-08-07-11-39-04.csv,0.9163879598662207
346,EllipticalMachine-2020_06_22_15_28_18_645-062215011368572-gender_male-age_22-height_180-weight_80-scene_EllipticalMachine--2020-07-01-19-52-27--2020-08-07-09-35-46.csv,0.9166666666666666
438,Upstairs-2020_06_28_17_12_15_582-062818735740292-gender_male-age_26-height_177-weight_65-scene_Upstairs--2020-07-02-14-49-14.csv,0.9166666666666666
531,Upstairs-2020_06_16_10_35_34_966-061617611132042-gender_female-age_24-height_160-weight_60-scene_Upstairs--2020-07-01-17-54-11.csv,0.9166666666666666
724,Upstairs-2020_06_12_15_34_25_816-061115011511787-gender_male-age_23-height_173-weight_54-scene_Upstairs--2020-07-01-16-04-15.csv,0.9166666666666666
611,RuningOutSide-2020_06_23_17_27_24_215-062315116901098-gender_female-age_25-height_165-weight_55-scene_RuningOutSide--2020-07-02-15-48-06--2020-08-07-12-09-56.csv,0.9171270718232044
365,RuningInDoor-2020_06_23_16_06_53_296-062318735740292-gender_male-age_26-height_177-weight_65-scene_RuningInDoor--2020-07-02-15-54-29--2020-08-07-11-41-50.csv,0.9176029962546817
599,Standing-2020_06_18_11_19_33_207-061817604318315-gender_female-age_30-height_167-weight_56-scene_Standing--2020-07-01-19-45-02.csv,0.9176029962546817
97,Lying-2020_06_16_12_47_45_616-061617611132042-gender_female-age_24-height_160-weight_60-scene_Lying--2020-07-01-17-51-41.csv,0.9180327868852459
627,Standing-2020_06_28_12_58_02_478-062817732566698-gender_male-age_25-height_173-weight_68-scene_Standing--2020-07-02-14-46-11.csv,0.9190283400809717
211,Biking-2020_06_16_15_57_59_128-061615301188097-gender_male-age_24-height_174-weight_90-scene_Biking--2020-07-01-17-33-26--2020-08-07-09-32-56.csv,0.9192546583850931
562,WalkInDoor-2020_06_16_16_17_29_166-061617600886426-gender_female-age_24-height_160-weight_60-scene_WalkInDoor--2020-07-01-17-48-32--2020-08-07-12-21-58.csv,0.9193548387096774
323,RuningOutSide-2020_06_16_10_28_51_460-061617611132042-gender_female-age_24-height_160-weight_60-scene_RuningOutSide--2020-07-01-17-53-14--2020-08-07-11-58-55.csv,0.9202453987730062
547,EllipticalMachine-2020_06_23_15_42_19_787-062313121155222-gender_male-age_31-height_176-weight_90-scene_EllipticalMachine--2020-07-01-20-06-43.csv,0.9225806451612903
655,Downstairs-2020_06_17_16_31_11_238-061713546421893-gender_male-age_24-height_167-weight_60-scene_Downstairs--2020-07-01-18-12-19.csv,0.9230769230769231
571,Downstairs-2020_06_23_10_24_42_378-062318811793227-gender_female-age_29-height_168-weight_54-scene_Downstairs--2020-07-02-15-55-19.csv,0.9230769230769231
617,Downstairs-2020_06_23_10_22_39_149-062313811527275-gender_female-age_36-height_170-weight_60-scene_Downstairs--2020-07-02-15-33-36.csv,0.9230769230769231
465,RuningInDoor-2020_06_23_16_06_57_617-062318735740292-gender_male-age_26-height_177-weight_65-scene_RuningInDoor--2020-07-02-15-54-45--2020-08-07-11-42-05.csv,0.9242424242424242
151,RuningOutSide-2020_06_16_14_58_05_792-061617600886426-gender_female-age_24-height_160-weight_60-scene_RuningOutSide--2020-07-01-17-43-01--2020-08-07-12-01-46.csv,0.9245283018867925
665,RuningInDoor-2020_06_22_16_40_03_083-062213546421893-gender_male-age_24-height_167-weight_60-scene_RuningInDoor--2020-07-01-19-50-48--2020-08-07-11-39-21.csv,0.9245901639344263
294,RuningInDoor-2020_06_22_16_40_03_083-062213546421893-gender_male-age_24-height_167-weight_60-scene_RuningInDoor--2020-07-01-19-50-48--2020-08-07-11-39-13.csv,0.9245901639344263
255,WalkOutSide-2020_06_23_17_15_58_288-062317732566698-gender_male-age_25-height_173-weight_67-scene_WalkOutSide--2020-07-02-15-52-43.csv,0.9247648902821317
